player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Stephens S.,Zhang S.,"['p2', 'p2']","['N', 'N']",[],"['15/01/2018', '20/01/2020']","['15/01/2018', '20/01/2020']",nan,1.0,0.7850985221674878,1.2149014778325125,0,2
Mladenovic K.,Stephens S.,['p2'],['N'],[],['17/01/2013'],['17/01/2013'],nan,1.0,0.17996870109546162,0.8200312989045384,0,1
Robson L.,Stephens S.,['p2'],['N'],[],['19/01/2013'],['19/01/2013'],nan,1.0,0.36855036855036855,0.6314496314496314,0,1
Doi M.,Stephens S.,['p2'],['N'],[],['26/05/2019'],['26/05/2019'],nan,1.0,0.11392405063291139,0.8860759493670886,0,1
Riske A.,Stephens S.,['p1'],['N'],[],['04/07/2017'],['04/07/2017'],nan,1.0,0.7445109780439122,0.25548902195608786,1,0
Minella M.,Stephens S.,"['p2', 'p2']","['N', 'N']",[],"['26/08/2013', '02/07/2016']","['26/08/2013', '02/07/2016']",nan,1.0,0.29300163869582413,1.706998361304176,0,2
Hampton J.,Stephens S.,"['p2', 'p2']","['U', 'N']",['UL'],"['24/06/2013', '30/08/2013']","['24/06/2013', '30/08/2013']",nan,1.0,0.9534159045882152,1.0465840954117847,0,2
Davis L.,Stephens S.,['p2'],['N'],[],['01/07/2015'],['01/07/2015'],nan,1.0,0.22718808193668527,0.7728119180633148,0,1
Soler Espinosa S.,Stephens S.,['p2'],['N'],[],['17/01/2012'],['17/01/2012'],nan,1.0,0.4473684210526316,0.5526315789473685,0,1
Giorgi C.,Stephens S.,['p2'],['N'],[],['02/06/2018'],['02/06/2018'],nan,1.0,0.37871287128712877,0.6212871287128713,0,1
